id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.50924E+18,1.50922E+18,1.64866E+12,3/30/2022 20:27,200,,@Awake_Fighting 😀it's shit having seen the original Pfizer data sheet and trying to dissuade people from taking the vaccine.,en,[],[],246456745,246456745,sar247365,SAR,3,20,https://twitter.com/sar247365/status/1509235900286439435,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'Awake_Fighting', 'name': 'Dumbfounded', 'id': '1432463070777987077'}]",,,,
1.50924E+18,1.50924E+18,1.64866E+12,3/30/2022 20:26,200,,"President Joe Biden called on Congress to pass billions of dollars in additional funding to fight the COVID-19 pandemic, as he received a second booster dose of the Pfizer vaccine.  https://t.co/KeMQzPnq3r  https://t.co/YmWHD98V4b",en,[],[],22882864,22882864,WBRCnews,WBRC FOX6 News,3,20,https://twitter.com/WBRCnews/status/1509235645474127884,['https://bit.ly/3JXwZ2E?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],['https://pbs.twimg.com/media/FPHh0RNXwAcdP6m.jpg'],1,https://pbs.twimg.com/media/FPHh0RNXwAcdP6m.jpg,FALSE,2,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50924E+18,1.50923E+18,1.64866E+12,3/30/2022 20:25,200,,"“I'm feeling great,” Biden said as he received a booster for the Pfizer vaccine. ""It didn't hurt a bit.""  https://t.co/R4pbv4I7Hv",en,[],[],7309052,7309052,YahooNews,Yahoo News,3,20,https://twitter.com/YahooNews/status/1509235351344267270,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509235117398675458/pu/img/TxniwHeEBLEQpL6B.jpg,FALSE,11,2,3,,pfizer vaccine,,,,,,,[],,,,
1.50924E+18,1.50922E+18,1.64866E+12,3/30/2022 20:25,200,,"@POTUS Bravo!!!  I got my 2nd booster today too!  I now have the trifecta: J&amp;J vaccine, Moderna booster, Pfizer booster!😁🇺🇸🇺🇸🇺🇸  https://t.co/8f2x9GWWBm",en,[],[],21728799,21728799,quantKid,Quant Kid,3,20,https://twitter.com/quantKid/status/1509235313486479366,[],['https://pbs.twimg.com/tweet_video_thumb/FPHhhBdXIAM3vT0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FPHhhBdXIAM3vT0.jpg,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}]",,,,
1.50924E+18,1.50924E+18,1.64866E+12,3/30/2022 20:24,200,,"The @Pfizer and @moderna_tx CEO's want to steal billions more of taxpayer dollars by pushing a 4th vaccine shot that will not and can not prevent you from catching #COVID.   There are thousands upon thousands who can confirm this including #Obama, #Psaki, and #Hillary.",en,"['covid', 'obama', 'psaki', 'hillary']",[],1.46105E+18,1.46105E+18,MichaelK3912,Michael Kennedy,3,20,https://twitter.com/MichaelK3912/status/1509235192829030407,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50924E+18,1.50923E+18,1.64866E+12,3/30/2022 20:24,200,,@boblopes1 @PeterHotez I got Moderna all the way through. I saw a study that mixing J&amp;J with an mRNA vaccine like Moderna/Pfizer might be helpful.,en,[],[],18655567,18655567,stevesilberman,Steve Silberman,3,20,https://twitter.com/stevesilberman/status/1509235122075148288,[],[],0,,FALSE,1,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'boblopes1', 'name': 'Bob Lopes', 'id': '336523132'}, {'screen_name': 'PeterHotez', 'name': 'Prof Peter Hotez MD PhD', 'id': '593289567'}]",,,,
1.50924E+18,1.50924E+18,1.64866E+12,3/30/2022 20:24,200,,How is it rare side effect if 80% of #Pfizer #COVID19 #Vaccine recipients complain of ear disorders?   @HealthSite4U @WHO   https://t.co/fxzB5RK0te,en,"['pfizer', 'covid19', 'vaccine']",[],551205974,551205974,imaginevinee,VJA,3,20,https://twitter.com/imaginevinee/status/1509235038449455104,['https://www.thehealthsite.com/news/who-to-investigate-rare-side-effects-of-pfizer-covid-19-vaccine-80-recipients-complain-of-this-ear-disorder-871031/amp/'],[],0,,FALSE,2,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:22,200,,"@stevesilberman @PeterHotez Steve, Did you continue with same vaccine manufacturer (Pfizer or Moderna) or mix it with the other? I wanted to get Dr Hotez's thoughts on switching it up.  I have 3 x Pfizer and was wondering if switching to Moderna for #4 would have any additional benefit...",en,[],[],336523132,336523132,boblopes1,Bob Lopes,3,20,https://twitter.com/boblopes1/status/1509234719321477129,[],[],0,,FALSE,0,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'stevesilberman', 'name': 'Steve Silberman', 'id': '18655567'}, {'screen_name': 'PeterHotez', 'name': 'Prof Peter Hotez MD PhD', 'id': '593289567'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:22,200,,CDC recommends fourth Pfizer and Moderna Covid vaccine doses for people age 50 and older  https://t.co/AxeK89o2Gb,en,[],[],57774733,57774733,mvario1,Michael Vario,3,20,https://twitter.com/mvario1/status/1509234589713281032,['https://www.cnbc.com/2022/03/29/fda-authorizes-fourth-pfizer-covid-vaccine-dose-for-people-age-50-and-older-.html'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50919E+18,1.64866E+12,3/30/2022 20:22,200,,"@GournayEddy @Ilan16ans ""full vaccination in terms of expected protection against MIS-C was defined as receipt of 2 doses of Pfizer-BioNTech COVID-19 vaccine, with receipt of the second dose ≥28 days before hospital admission."" Donc si on a des cas après la 1d ou juste après la 2d ils sont exclut..",en,[],[],1.06477E+18,1.06477E+18,LeferPierre,Pierre Lefer,3,20,https://twitter.com/LeferPierre/status/1509234505219026947,[],[],0,,FALSE,0,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'GournayEddy', 'name': 'Eddy Gournay', 'id': '1234059180476108800'}, {'screen_name': 'Ilan16ans', 'name': 'Ilan', 'id': '1481064763211886592'}]",,,,
1.50923E+18,1.50887E+18,1.64866E+12,3/30/2022 20:21,200,,@davidcoverdale I'm guessing you haven't read the report pfizer was forced to release about the shortened vaccine trails. Good luck... You're going to need it.,en,[],[],1.35274E+18,1.35274E+18,FurDaddy9,OG Metal Warrior,3,20,https://twitter.com/FurDaddy9/status/1509234342089924612,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'davidcoverdale', 'name': 'David Coverdale', 'id': '166665318'}]",,,,
1.50923E+18,1.50895E+18,1.64866E+12,3/30/2022 20:20,200,,"@EricTopol @PatrickLeijon @ScienceTM Not interchangeable, yet you recommend mixing vaccine brands? I'm confused. I've had 3 of Pfizer and was considering Moderna for my 2nd booster.",en,[],[],35731436,35731436,vertigayle,Gayle 🇺🇦 ZelenskyyStan 🇺🇸 🏳️‍🌈 🎸🎙️🎶🖖,3,20,https://twitter.com/vertigayle/status/1509234192374288390,[],[],0,,FALSE,0,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'EricTopol', 'name': 'Eric Topol', 'id': '86626845'}, {'screen_name': 'PatrickLeijon', 'name': 'Patrick Leijon🗽🇵🇸', 'id': '3309139560'}, {'screen_name': 'ScienceTM', 'name': 'Science Translational Medicine', 'id': '248897605'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:20,200,,@JoeBiden Why do you continue to push these @vaccines” even after Pfizer released the evidence on all the side effects? Why don’t you stay out of peoples personal and medical business? That’s up to the person and their doctor!  PERIOD!!!,en,[],[],80896312,80896312,Karen22g,Karen Sims,3,20,https://twitter.com/Karen22g/status/1509234149554491394,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:20,200,,"FROM THE NEWSROOM: WASHINGTON (AP) — President Joe Biden has gotten a second booster dose of the Pfizer COVID vaccine, and he used the occasion Wednesday to call on Congress to pass billions  https://t.co/w2Ew0TcU4a",en,[],[],135251333,135251333,WINYRadio,WINY Radio,3,20,https://twitter.com/WINYRadio/status/1509234059024740358,['https://www.facebook.com/winyradio/posts/5483965334948991'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:20,200,,The president got a second booster dose of the Pfizer vaccine a day after federal regulators approved a fourth shot for those aged 50 and older.  More:  https://t.co/JqLEnx1R75  https://t.co/iYAC10dNRJ,en,[],[],16362924,16362924,wave3news,WAVE,3,20,https://twitter.com/wave3news/status/1509234004729507848,['https://rb.gy/y3ozmq?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wave'],['https://pbs.twimg.com/media/FPHgVBSXIAkM6KZ.jpg'],1,https://pbs.twimg.com/media/FPHgVBSXIAkM6KZ.jpg,FALSE,6,2,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:20,200,,"U.S. President Biden received his 2nd COVID-19 booster at the White House on Wed, a day after FDA authorized a fourth dose, or second booster shot, of Pfizer and Moderna vaccines for adults age 50 and older.  https://t.co/J3rUbv02OP",en,[],[],303862998,303862998,PDChina,"People's Daily, China",3,20,https://twitter.com/PDChina/status/1509233999507431426,[],['https://pbs.twimg.com/media/FPHdHv7WUAA6N3R.jpg'],1,https://pbs.twimg.com/media/FPHdHv7WUAA6N3R.jpg,FALSE,26,2,9,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.509E+18,1.64866E+12,3/30/2022 20:19,200,,"@TdotRome @davidzweig @JakeAnbinder My friend has over a month bad heart palpitations following her 3rd Pfizer, she had heart palpitations for a few days after 2rd Pfizer too. Just like people respond to Covid differently, people respond to vaccine differently too. Saying it’s just a pinprick is far from truth",en,[],[],203832324,203832324,yangleicq,ALeaf,3,20,https://twitter.com/yangleicq/status/1509233992909803521,[],[],0,,FALSE,2,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'TdotRome', 'name': 'Jerome Persaud', 'id': '229954957'}, {'screen_name': 'davidzweig', 'name': 'David Zweig', 'id': '305170362'}, {'screen_name': 'JakeAnbinder', 'name': 'Jake Anbinder', 'id': '1537100460'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:19,200,,"European Commission paper reported COVID-19 vaccine manufacturers Pfizer-BioNtech, Moderna &amp; Astra Zeneca/University of Oxford falsified data – committed fraud to obtain FDA approval.  95% effectiveness claim ""appear to have been made up out of thin air.""   https://t.co/YzHr847anx  https://t.co/yNHO3sakfg",en,[],[],1.08108E+18,1.08108E+18,ncio_canada,NCIO,3,20,https://twitter.com/ncio_canada/status/1509233926530863106,['https://ncio.ca/briefings/index.php/2021/04/12/european-commission-paper-reported-covid-19-vaccine-manufacturers-pfizer-biontech-moderna-astra-zeneca-university-of-oxford-falsified-data-committed-fraud/'],"['https://pbs.twimg.com/media/FPHe7ZCXoAcZpKw.png', 'https://pbs.twimg.com/media/FPHe_x9XIAYW7Yq.jpg', 'https://pbs.twimg.com/media/FPHfEetXMAAkaY8.jpg']",1,https://pbs.twimg.com/media/FPHe7ZCXoAcZpKw.png,FALSE,5,1,6,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50897E+18,1.64866E+12,3/30/2022 20:19,200,,"@dean_a_1984 4 people and my dad suffered a heart attack. All though the heart attack can’t be proven to be the result of the vaccine, he is a runner and a mountain climber in extremely good shape and he suffered a major heart attack 2 weeks after receiving his second pfizer shot.",en,[],[],1.46103E+18,1.46103E+18,Mikeonbike87,Mike,3,20,https://twitter.com/Mikeonbike87/status/1509233828505612288,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'dean_a_1984', 'name': 'Dean Anderson', 'id': '1470626716615725056'}]",,,,
1.50923E+18,1.50884E+18,1.64866E+12,3/30/2022 20:19,200,,"@GarveyMarcel @McilreavyDanny @Joey_doubleu @David60679422 @mattletiss7 It was a shambles from all parties, Pfizer, the FDA, Ventavia.   Pfizer is the most used vaccine in the UK, so yes, my comments apply. I've read most of the clinical trial data and information surrounding the subject to form my own, informed consent.   I just wish others had too.",en,[],[],410214176,410214176,dynamicpcs,Daniel Briggs,3,20,https://twitter.com/dynamicpcs/status/1509233783966511105,[],[],0,,FALSE,1,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'GarveyMarcel', 'name': 'Tony Badedas', 'id': '1338016895916773378'}, {'screen_name': 'McilreavyDanny', 'name': 'Doodle', 'id': '1448722738806468610'}, {'screen_name': 'Joey_doubleu', 'name': 'Joe Wright', 'id': '629199026'}, {'screen_name': 'David60679422', 'name': 'David', 'id': '1015999407467171842'}, {'screen_name': 'mattletiss7', 'name': 'Matt Le Tissier🌸', 'id': '239098915'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:18,200,,"Aphasia IS listed as a possible side effect to the Pfizer vaccine (in Pfizer's own documentation).  So yeah, it is possible along with smoking.  Shouldn't call people idiots.",en,[],[],7.08329E+17,7.08329E+17,NonsenseFinder,Rаn NueNerᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,3,20,https://twitter.com/NonsenseFinder/status/1509233680539029504,[],[],0,,FALSE,2,2,0,https://twitter.com/perfidiousSH/status/1509232961014550531,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:18,200,,"President Joe Biden called on Congress to pass billions of dollars in additional funding to fight the COVID-19 pandemic, as he received a second booster dose of the Pfizer vaccine.   https://t.co/hARNmVz1CT",en,[],[],16952739,16952739,bangordailynews,Bangor Daily News,3,20,https://twitter.com/bangordailynews/status/1509233675526881292,['http://bangordailynews.com/2022/03/30/news/nation/joe-biden-receives-2nd-booster-while-pressing-congress-on-virus-funds/'],[],0,,FALSE,7,3,2,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:17,200,,"𝐈𝐧𝐝𝐮𝐬𝐭𝐫𝐲 𝐍𝐞𝐰𝐬: The @US_FDA oks @pfizer &amp; @BioNTech_Group’s emergency use authorization of their #COVID19 #vaccine to include a 2nd booster dose in adults ages 50 years and older, as well as, for immunocompromised patients aged 12 or older.      https://t.co/MbK03pi5fK  https://t.co/aYuicJJQhW",en,"['covid19', 'vaccine']",[],18050517,18050517,PharmaMfg,Pharma Manufacturing,3,20,https://twitter.com/PharmaMfg/status/1509233401483735044,['https://bit.ly/36Hwxan'],['https://pbs.twimg.com/media/FPHfw0hXEAMqYDE.jpg'],1,https://pbs.twimg.com/media/FPHfw0hXEAMqYDE.jpg,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:17,200,,It's time to realize at Pfizer's old news no one cares about vaccines anymore profits will sink,en,[],[],2438023029,2438023029,_juicy_alexis,Alexistx,3,20,https://twitter.com/_juicy_alexis/status/1509233384572211208,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:16,200,,"“A rare apples-to-apples comparison suggests that the Pfizer–BioNTech and Moderna COVID-19 vaccines outperform those from Johnson &amp; Johnson and Novavax. ...”  via ""Nature briefing""  https://t.co/LfBXGidJKX",en,[],[],1.11204E+18,1.11204E+18,AndrewW66619812,Andy_Weeble_Weaver💙⚫😷🦡🐿️🌍💉💉💉,3,20,https://twitter.com/AndrewW66619812/status/1509233226153406465,['https://www.nature.com/articles/d41586-022-00885-y?utm_source=Nature+Briefing&utm_campaign=3b524abd63-briefing-dy-20220330&utm_medium=email&utm_term=0_c9dfd39373-3b524abd63-44129069'],[],0,,FALSE,1,2,2,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50917E+18,1.64866E+12,3/30/2022 20:16,200,,"@B52Malmet @USATODAY @pfizer Sorry, it's @WalterReedArmy that's developing the pan-coronavirus vaccine.",en,[],[],1.34814E+18,1.34814E+18,IamYvonneL,Yvonne 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇺🇸🌻,3,20,https://twitter.com/IamYvonneL/status/1509233091302227968,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'B52Malmet', 'name': 'Barbara Malmet', 'id': '2876041031'}, {'screen_name': 'USATODAY', 'name': 'USA TODAY', 'id': '15754281'}, {'screen_name': 'pfizer', 'name': 'Pfizer Inc.', 'id': '56488059'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:15,200,,COVID vaccines: head-to-head comparison reveals how they stack up. Rare apples-to-apples comparison suggests Pfizer–BioNTech + Moderna vaccines outperform those from J &amp; J and Novavax. The data have not yet been peer-reviewed.  https://t.co/hjTx0RBrfW,en,[],[],468499741,468499741,bylenasun,LenaSun,3,20,https://twitter.com/bylenasun/status/1509232779287953408,['https://www.nature.com/articles/d41586-022-00885-y'],[],0,,FALSE,4,0,3,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50886E+18,1.64866E+12,3/30/2022 20:13,200,,@RetroCrone I'm thinking not. The Pfizer docs that were just released through FOI in US -- concerning about the side effects of the vaccine. Omicron is not as serious as Delta and not sure it's worth the risk.   https://t.co/Hs9LzVeT7P,en,[],[],8.34946E+17,8.34946E+17,KnowledgeBarer,Stephan Borau,3,20,https://twitter.com/KnowledgeBarer/status/1509232409044213763,['https://www.youtube.com/watch?v=7YOD9drZasM'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'RetroCrone', 'name': 'RetroCrone', 'id': '295003818'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:12,200,,"President Joe Biden has gotten a second booster dose of the Pfizer COVID vaccine, and he used the occasion Wednesday to call on Congress to pass billions of dollars in additional funding to fight the pandemic.  https://t.co/CHFZ6xsDr0",en,[],[],1.40521E+18,1.40521E+18,TestSnd,TEST NEWS SND,3,20,https://twitter.com/TestSnd/status/1509232012003057675,['https://kstp.com/kstp-news/top-news/biden-receives-2nd-booster-presses-congress-on-virus-funds%ef%bf%bc/?utm_medium=social&utm_source=twitter_TestSnd'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50884E+18,1.64866E+12,3/30/2022 20:11,200,,"@dynamicpcs @McilreavyDanny @Joey_doubleu @David60679422 @mattletiss7 Well, Pfizer trials were a mess because of Ventavia Research Group incompetence, I agree, but those riticisms do not apply to the other vaccine trials.",en,[],[],1.33802E+18,1.33802E+18,GarveyMarcel,Tony Badedas,3,20,https://twitter.com/GarveyMarcel/status/1509231859267518465,[],[],0,,FALSE,0,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'dynamicpcs', 'name': 'Daniel Briggs', 'id': '410214176'}, {'screen_name': 'McilreavyDanny', 'name': 'Doodle', 'id': '1448722738806468610'}, {'screen_name': 'Joey_doubleu', 'name': 'Joe Wright', 'id': '629199026'}, {'screen_name': 'David60679422', 'name': 'David', 'id': '1015999407467171842'}, {'screen_name': 'mattletiss7', 'name': 'Matt Le Tissier🌸', 'id': '239098915'}]",,,,
1.50923E+18,1.50902E+18,1.64866E+12,3/30/2022 20:11,200,,"@BeakyDoctor @ArtysHouse @Will4humanity @seancondev Can you please tell me what that ""placebo"" exactly was?   It wasn't the vaccine ;)  What was it?  What did #Pfizer gave them instead of the vaccine...",en,['pfizer'],[],1.11087E+18,1.11087E+18,mayomasterpiece,Mayomasterpiece 🇪🇺 #FBOC,3,20,https://twitter.com/mayomasterpiece/status/1509231844604133384,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'BeakyDoctor', 'name': 'The Doctor', 'id': '1166787117504225281'}, {'screen_name': 'ArtysHouse', 'name': 'Arty', 'id': '2257135393'}, {'screen_name': 'Will4humanity', 'name': 'William Bennett', 'id': '1476129439154991106'}, {'screen_name': 'seancondev', 'name': 'Sean Conway - UAP 🇦🇺 ACT Senate Candidate', 'id': '1130049307313184768'}]",,,,
1.50923E+18,1.50902E+18,1.64866E+12,3/30/2022 20:10,200,,"@ArtysHouse @Will4humanity @seancondev This result would be the same if the vaccine had no effect on Covid mortality.   Also, there are so many ways to cook the results when trillions of dollars in revenue are at stake.  All Pfizer to do was peek behind the blinding &amp; shuffle the test subject deck in their favor.",en,[],[],1.33501E+18,1.33501E+18,Westerly110,Westerly1,3,20,https://twitter.com/Westerly110/status/1509231691470045187,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'ArtysHouse', 'name': 'Arty', 'id': '2257135393'}, {'screen_name': 'Will4humanity', 'name': 'William Bennett', 'id': '1476129439154991106'}, {'screen_name': 'seancondev', 'name': 'Sean Conway - UAP 🇦🇺 ACT Senate Candidate', 'id': '1130049307313184768'}]",,,,
1.50923E+18,1.50917E+18,1.64866E+12,3/30/2022 20:10,200,,"@B52Malmet @USATODAY I heard @pfizer  is working on a vaccine that deals with all variants. If it's close to being ready, does it make sense to wait?",en,[],[],1.34814E+18,1.34814E+18,IamYvonneL,Yvonne 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇺🇸🌻,3,20,https://twitter.com/IamYvonneL/status/1509231511702179841,[],[],0,,FALSE,0,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'B52Malmet', 'name': 'Barbara Malmet', 'id': '2876041031'}, {'screen_name': 'USATODAY', 'name': 'USA TODAY', 'id': '15754281'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:09,200,,"Today’s coronavirus news: Ontario reporting 778 people in hospital, 165 in ICU with COVID; Biden to get second booster dose of the Pfizer vaccine Wednesday  https://t.co/GTD6kVRUZs via @ptboexaminer",en,[],[],18943058,18943058,PtboExaminer,PeterboroughExaminer,3,20,https://twitter.com/PtboExaminer/status/1509231380047310855,['https://www.thepeterboroughexaminer.com/ts/news/canada/2022/03/30/coronavirus-covid-19-updates-omicron-toronto-ontario-mar-30.html'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:08,200,,"Well well well, the evidence right here that natural immunity is more beneficial than the vaccine!  @BorisJohnson @GWH_NHS #Pfizer #vaccines #COVAXIN #Swindon #NHS #NHSStaffSurvey  https://t.co/j29qZsiLa3",en,"['pfizer', 'vaccines', 'covaxin', 'swindon', 'nhs', 'nhsstaffsurvey']",[],8.23476E+17,8.23476E+17,MartinPCostello,Martin Costello,3,20,https://twitter.com/MartinPCostello/status/1509231211935379470,[],['https://pbs.twimg.com/media/FPHdyedX0AUzS-c.jpg'],1,https://pbs.twimg.com/media/FPHdyedX0AUzS-c.jpg,FALSE,1,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50914E+18,1.64866E+12,3/30/2022 20:08,200,,"@ImNewHereTwo @RogerCPittman1 @FrontBurnerCBC @CBCQueensPark Don't miss out on your busters , Pfizer top scientists already said you need them because of immunity system compromised due to the vaccines . And keep supporting Trudeau and his views or you will be denied your on going boosters to stay alive , until it's decided  your time up",en,[],[],1.50452E+18,1.50452E+18,truthseekersask,Truthseekersask,3,20,https://twitter.com/truthseekersask/status/1509231002211823624,[],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'ImNewHereTwo', 'name': 'GypsyDanger', 'id': '382944293'}, {'screen_name': 'RogerCPittman1', 'name': 'Roger C Pittman', 'id': '1496518509265920009'}, {'screen_name': 'FrontBurnerCBC', 'name': 'Front Burner', 'id': '1043209357222137856'}, {'screen_name': 'CBCQueensPark', 'name': 'Mike Crawley', 'id': '36065127'}]",,,,
1.50923E+18,1.50859E+18,1.64866E+12,3/30/2022 20:07,200,,"@tae_to_my_kook For vaccine you need to have 3. first/second have to be Pfizer, moderna, J&amp;J or astrazenica. 3rd has to be pfizer or moderna. nothing else is accepted",en,[],[],1.4249E+18,1.4249E+18,JapanYet,JAPAN OPENED ITS BORDERS,3,20,https://twitter.com/JapanYet/status/1509230883047452673,[],[],0,,FALSE,1,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'tae_to_my_kook', 'name': 'yuzu’s pooh🍯', 'id': '1123228116128677888'}]",,,,
1.50923E+18,1.50913E+18,1.64866E+12,3/30/2022 20:06,200,,"@LaLaLis39845602 @lioness60 @bev768 “Pfizer's shot causes ""mortality hundreds of times greater in young people compared to mortality from coronavirus without the vaccine, “  https://t.co/9AhVNBVudO",en,[],[],1.17366E+18,1.17366E+18,William95147321,William Christenson,3,20,https://twitter.com/William95147321/status/1509230646878691339,['https://www.israelnationalnews.com/News/News.aspx/297051'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'LaLaLis39845602', 'name': 'La-La-Lisa', 'id': '1100824504228491264'}, {'screen_name': 'lioness60', 'name': 'Lioness60', 'id': '195138591'}, {'screen_name': 'bev768', 'name': 'bev76', 'id': '1370523882189324295'}]",,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:06,200,,"For age 50 or more in US, ""vaccine"" deaths have increased 22000% for the Pfizer BioNTech experimental gene therapy compared to previous thirty years!  https://t.co/zBnhgman0n",en,[],[],43342214,43342214,smoothtu,Kevin Chamberlin,3,20,https://twitter.com/smoothtu/status/1509230645523927050,['https://thegoodlylawfulsociety.org/22000-increase-in-deaths-following-covid-vaccines-for-adults-over-50-as-fda-authorizes-2nd-booster-for-this-age-group/'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50923E+18,1.64866E+12,3/30/2022 20:06,200,,A rare head-to-head comparison shows that COVID-19 vaccines made by Pfizer and Moderna outperform those from Johnson &amp; Johnson &amp; Novavax1.The data also provide a finely detailed picture of the immune protection that each vaccine offers. ⁦@EmWaltz⁩   https://t.co/o6KXpzsf5S,en,[],[],635750362,635750362,BasuAshis,Ashis Basu,3,20,https://twitter.com/BasuAshis/status/1509230483263180802,['https://www.nature.com/articles/d41586-022-00885-y?utm_source=Nature+Briefing&utm_campaign=3b524abd63-briefing-dy-20220330&utm_medium=email&utm_term=0_c9dfd39373-3b524abd63-46959011'],[],0,,FALSE,0,0,0,,pfizer vaccine,,,,,,,[],,,,
1.50923E+18,1.50922E+18,1.64866E+12,3/30/2022 20:05,200,,"@RaulZighelboim CVS.    ""Are patients eligible for a 4th COVID-19 vaccine dose? At this time, only moderately or severely immunocompromised patients who received Moderna or Pfizer for their primary series are eligible for a 4th dose, which would be their 1st booster.""",en,[],[],5778702,5778702,DaikonForTurnip,🌊 Flying Spaghetti Monster🌊,3,20,https://twitter.com/DaikonForTurnip/status/1509230347627765760,[],[],0,,FALSE,0,1,0,,pfizer vaccine,,,,,,,"[{'screen_name': 'RaulZighelboim', 'name': '🙈🙉🙊 🙊🙉🙈', 'id': '921531604379492352'}]",,,,
